Gene_Group;Annotation;Members
7846; Q1MD21_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;81
7868; Q1MNA0_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae (strain ;81
7882; Q1M8Q2_RHIL3 Putative permease component of ABC transporter OS=Rhizobium ;81
7883; Q1MC83_RHIL3 Putative sensory box GGDEF/EAL domain protein OS=Rhizobium ;81
7884; Q1M5F7_RHIL3 Putative transmembrane protein OS=Rhizobium leguminosarum bv. ;81
7885; Q1MDU0_RHIL3 Putative proline rich protein OS=Rhizobium leguminosarum bv. ;81
7887; Q1MGE9_RHIL3 Putative LysR family transcriptional regulator OS=Rhizobium ;81
7889; Q1ME73_RHIL3 Putative AraC family transcriptional regulator OS=Rhizobium ;81
7890; Q1M4H0_RHIL3 Conserved hypothetical exported protein OS=Rhizobium leguminosarum ;81
7891; ****** No hits found ****** ;81
7892; Q1MHD5_RHIL3 Putative transposase-related protein OS=Rhizobium leguminosarum bv. ;81
7893; Q1MK82_RHIL3 Putative adenylate cyclase OS=Rhizobium leguminosarum bv. viciae ;81
7894; Q1MCC0_RHIL3 Putative transmembrane protein OS=Rhizobium leguminosarum bv. ;81
7896; ****** No hits found ****** ;81
7897; ****** No hits found ****** ;81
7898; ****** No hits found ****** ;81
7899; ****** No hits found ****** ;81
7801; Q1M7H7_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;80
7828; Q1MER8_RHIL3 Putative transmembrane protein OS=Rhizobium leguminosarum bv. ;80
7902; ****** No hits found ****** ;80
7903; ****** No hits found ****** ;80
7904; ****** No hits found ****** ;80
7905; ****** No hits found ****** ;80
7906; ****** No hits found ****** ;80
7907; Q1M9P2_RHIL3 Putative transposase protein OS=Rhizobium leguminosarum bv. viciae ;80
7908; ****** No hits found ****** ;80
7909; ****** No hits found ****** ;80
7910; NODI_RHIL3 Nod factor export ATP-binding protein I OS=Rhizobium leguminosarum ;80
7911; Q1MHT2_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;80
7912; Q1ML32_RHIL3 Putative insertion sequence-related protein OS=Rhizobium ;80
7913; Q1ML30_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;80
7914; Q1ML66_RHIL3 Putative lipopolysaccharide biosynthesis protein OS=Rhizobium ;80
7915; Q1MFB4_RHIL3 Putative transmembrane protein OS=Rhizobium leguminosarum bv. ;80
7916; Q1MEQ4_RHIL3 Putative TetR family transcriptional regulator OS=Rhizobium ;80
7579; Q1M9U6_RHIL3 Putative transposase OS=Rhizobium leguminosarum bv. viciae (strain ;79
7691; Q1M6B3_RHIL3 Putative transmembrane traG transfer-related protein OS=Rhizobium ;79
7833; ****** No hits found ****** ;79
7918; ****** No hits found ****** ;79
7919; Q1M3B2_RHIL3 Putative transposase related protein OS=Rhizobium leguminosarum bv. ;79
7920; ****** No hits found ****** ;79
7923; ****** No hits found ****** ;79
7924; Q1ML17_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;79
7925; ****** No hits found ****** ;79
7927; ****** No hits found ****** ;79
7928; ****** No hits found ****** ;79
7929; Q1M9U8_RHIL3 Putative integrase/recombinase OS=Rhizobium leguminosarum bv. ;79
7930; ****** No hits found ****** ;79
7931; ****** No hits found ****** ;79
7932; ****** No hits found ****** ;79
7933; ****** No hits found ****** ;79
7656; Q1MAG9_RHIL3 Putative oxidoreductase OS=Rhizobium leguminosarum bv. viciae (strain ;78
7900; ****** No hits found ****** ;78
7934; ****** No hits found ****** ;78
7935; Q1MG33_RHIL3 Putative transmembrane protein OS=Rhizobium leguminosarum bv. ;78
7936; ****** No hits found ****** ;78
7937; ****** No hits found ****** ;78
7939; Q1M7T8_RHIL3 Putative LysR family transcriptional regulator OS=Rhizobium ;78
7943; Q1M979_RHIL3 Putative conjugal transfer protein TrbB OS=Rhizobium leguminosarum ;78
7707; Q1M5U4_RHIL3 Thiamine-phosphate synthase OS=Rhizobium leguminosarum bv. viciae ;77
7881; Q1M917_RHIL3 Putative proline iminopeptidase OS=Rhizobium leguminosarum bv. ;77
7944; Q1M9Z5_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;77
7950; ****** No hits found ****** ;77
7951; ****** No hits found ****** ;77
7952; ****** No hits found ****** ;77
7954; ****** No hits found ****** ;77
7955; ****** No hits found ****** ;77
7956; Q1MDV3_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;77
7957; ****** No hits found ****** ;77
7958; Q1M4E5_RHIL3 Putative non-ribosomal peptide synthetase involved in vicibactin ;77
7959; Q1M6C6_RHIL3 Putative cell division (Penicillin-binding family) protein ;77
7600; Q1M4S6_RHIL3 Putative alcohol dehydrogenase OS=Rhizobium leguminosarum bv. ;76
7778; Q1MAV7_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;76
7797; Q1MKP0_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;76
7917; Q1ME97_RHIL3 Putative transmembrane transporter protein OS=Rhizobium ;76
7942; ****** No hits found ****** ;76
7946; Q1M9X6_RHIL3 Putative insertion sequence protein OS=Rhizobium leguminosarum bv. ;76
7947; Q1MDZ6_RHIL3 Putative dehydrogenase OS=Rhizobium leguminosarum bv. viciae ;76
7948; Q1MAP8_RHIL3 Inorganic pyrophosphatase OS=Rhizobium leguminosarum bv. viciae ;76
7953; ****** No hits found ****** ;76
7960; ****** No hits found ****** ;76
7962; ****** No hits found ****** ;76
7963; ****** No hits found ****** ;76
7964; ****** No hits found ****** ;76
7965; ****** No hits found ****** ;76
7969; Q1M7S4_RHIL3 Putative substrate-binding ABC transport protein OS=Rhizobium ;76
7970; Q1M9L9_RHIL3 Putative transposase-related protein OS=Rhizobium leguminosarum bv. ;76
7971; ****** No hits found ****** ;76
7974; CHEB2_RHIL3 Chemotaxis response regulator protein-glutamate methylesterase 2 ;76
7976; Q1MMB7_RHIL3 Putative phosphate starvation-induced protein OS=Rhizobium ;76
7609; Q1MF69_RHIL3 Putative methyltransferase OS=Rhizobium leguminosarum bv. viciae ;75
7862; Q1MFB5_RHIL3 Hypothetical exported protein OS=Rhizobium leguminosarum bv. viciae ;75
7886; ****** No hits found ****** ;75
7921; ****** No hits found ****** ;75
7945; Q1MBE3_RHIL3 Putative transmembrane component of ABC transporter OS=Rhizobium ;75
7961; ****** No hits found ****** ;75
7972; Q1MLF8_RHIL3 Flagellar motor switch protein FliN OS=Rhizobium leguminosarum bv. ;75
7975; ****** No hits found ****** ;75
7977; Q1M3B2_RHIL3 Putative transposase related protein OS=Rhizobium leguminosarum bv. ;75
7979; Q1M900_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae (strain ;75
7981; Q1M8W6_RHIL3 5-aminolevulinate synthase OS=Rhizobium leguminosarum bv. viciae ;75
7983; Q1MHD6_RHIL3 Putative transposase-related protein OS=Rhizobium leguminosarum bv. ;75
7984; Q1MB76_RHIL3 Putative electron transfer flavoprotein alpha-subunit OS=Rhizobium ;75
7985; Q1M554_RHIL3 Putative permease component of ABC transporter protein OS=Rhizobium ;75
7986; Q1M3P9_RHIL3 Putative transmembrane traG homologue/component of type IV secretion ;75
7987; Q1M3U1_RHIL3 S-(hydroxymethyl)glutathione dehydrogenase OS=Rhizobium ;75
7988; Q1M4D8_RHIL3 Outer membrane siderophore receptor OS=Rhizobium leguminosarum bv. ;75
7989; Q1M9R8_RHIL3 Putative transposase related protein OS=Rhizobium leguminosarum bv. ;75
7991; ****** No hits found ****** ;75
7992; Q1ML68_RHIL3 Putative transposase OS=Rhizobium leguminosarum bv. viciae (strain ;75
7993; Q1ME71_RHIL3 Putative OmpA family outer membrane protein OS=Rhizobium ;75
7994; Q1MG01_RHIL3 Putative AraC family transcriptional regulator OS=Rhizobium ;75
7995; Q1M6C1_RHIL3 Putative succinoglycan biosynthesis protein OS=Rhizobium ;75
7895; ****** No hits found ****** ;74
7938; ****** No hits found ****** ;74
7940; Q1MM89_RHIL3 RNA polymerase sigma-54 factor OS=Rhizobium leguminosarum bv. ;74
7949; Q1MAP8_RHIL3 Inorganic pyrophosphatase OS=Rhizobium leguminosarum bv. viciae ;74
7966; ****** No hits found ****** ;74
7967; Q1M421_RHIL3 Putative permease component of ABC transporter OS=Rhizobium ;74
7968; Q1M7S5_RHIL3 Putative transmembrane ABC transport protein OS=Rhizobium ;74
7978; EFG_RHIL3 Elongation factor G OS=Rhizobium leguminosarum bv. viciae (strain ;74
7980; Q1MMF9_RHIL3 Putative exported peptidase OS=Rhizobium leguminosarum bv. viciae ;74
7997; Q1M913_RHIL3 Putative transposase OS=Rhizobium leguminosarum bv. viciae (strain ;74
7998; ****** No hits found ****** ;74
8001; ****** No hits found ****** ;74
8005; ****** No hits found ****** ;74
8007; ****** No hits found ****** ;74
8008; Q1M7T5_RHIL3 Probable TraG coupling protein OS=Rhizobium leguminosarum bv. viciae ;74
8010; Q1MFQ0_RHIL3 Putative aldo-keto reductase OS=Rhizobium leguminosarum bv. viciae ;74
8011; ****** No hits found ****** ;74
8012; ****** No hits found ****** ;74
8014; Q1ME37_RHIL3 Putative transmembrane transporter protein OS=Rhizobium leguminosarum ;74
8015; Q1M8F7_RHIL3 Putative component of ABC transporter OS=Rhizobium leguminosarum ;74
8017; Q1MBM4_RHIL3 Putative GFO/IDH/MocA family oxidoreductase OS=Rhizobium ;74
8019; Q1M4L5_RHIL3 Putative permease component of ABC transporter OS=Rhizobium ;74
8021; Q1MGI2_RHIL3 Putative LacI family transcriptional regulator OS=Rhizobium ;74
7922; ****** No hits found ****** ;73
7990; Q1MGA1_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;73
7996; Q1M4S3_RHIL3 Putative transmembrane transporter OS=Rhizobium leguminosarum bv. ;73
8002; ****** No hits found ****** ;73
8003; Q1M7U8_RHIL3 Putative component of cytochrome oxidase OS=Rhizobium leguminosarum ;73
8004; Q1MJN5_RHIL3 Putative LysR family transcriptional regulator OS=Rhizobium ;73
8006; Q1M6M7_RHIL3 Putative LysR family transcriptional regulator OS=Rhizobium ;73
8022; Q1MMU3_RHIL3 Putative transmembrane efflux protein OS=Rhizobium leguminosarum ;73
8023; Q1MHL7_RHIL3 Putative Sec translocase associated protein OS=Rhizobium ;73
8024; Q1MAD0_RHIL3 Putative glutathione S-transferase OS=Rhizobium leguminosarum bv. ;73
8025; Q1MHY5_RHIL3 Cytosine-specific methyltransferase OS=Rhizobium leguminosarum bv. ;73
8026; ****** No hits found ****** ;73
8027; ****** No hits found ****** ;73
8028; Q1M913_RHIL3 Putative transposase OS=Rhizobium leguminosarum bv. viciae (strain ;73
8030; Q1M9D6_RHIL3 Putative hydrolase OS=Rhizobium leguminosarum bv. viciae (strain ;73
8031; Q1MIR1_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;73
8032; Y2068_RHIL3 UPF0758 protein RL2068 OS=Rhizobium leguminosarum bv. viciae ;73
8033; Q1M3Q2_RHIL3 Putative LysR family transcriptional regulator OS=Rhizobium ;73
8035; Q1MJX0_RHIL3 Putative transmembrane protein OS=Rhizobium leguminosarum bv. ;73
8036; ****** No hits found ****** ;73
8038; Q1MB19_RHIL3 5-aminolevulinate synthase OS=Rhizobium leguminosarum bv. viciae ;73
8041; ****** No hits found ****** ;73
8042; Q1M4I7_RHIL3 Putative exopolysaccharide synthesis related protein OS=Rhizobium ;73
8043; Q1MAS7_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;73
8044; Q1M5U0_RHIL3 Putative ATP-binding component of ABC transporter OS=Rhizobium ;73
8046; Q1MJX1_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae (strain ;73
8047; ****** No hits found ****** ;73
8048; Q1M7W9_RHIL3 Nodulation protein A OS=Rhizobium leguminosarum bv. viciae (strain ;73
8049; KUP3_RHIL3 Probable potassium transport system protein kup 3 OS=Rhizobium ;73
8050; KUP3_RHIL3 Probable potassium transport system protein kup 3 OS=Rhizobium ;73
8051; Q1MBE3_RHIL3 Putative transmembrane component of ABC transporter OS=Rhizobium ;73
8052; Q1MC76_RHIL3 ATP-dependent zinc metalloprotease FtsH OS=Rhizobium leguminosarum ;73
7973; Q1MK75_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae (strain ;72
8013; Q1M4W1_RHIL3 Putative 3-oxoacyl-[acyl-carrier-protein] reductase ;72
8034; Q1MIJ0_RHIL3 DNA polymerase IV OS=Rhizobium leguminosarum bv. viciae (strain 3841) ;72
8037; ****** No hits found ****** ;72
8053; Q1MAC6_RHIL3 Histidinol-phosphate aminotransferase OS=Rhizobium leguminosarum ;72
8054; Q1MGS6_RHIL3 Putative LysR family transcriptional regulator OS=Rhizobium ;72
8055; Q1MJN5_RHIL3 Putative LysR family transcriptional regulator OS=Rhizobium ;72
8056; Q1M5M7_RHIL3 Putative oxidoreductase OS=Rhizobium leguminosarum bv. viciae ;72
8058; Q1MF42_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;72
8059; Q1MJ80_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;72
8060; ****** No hits found ****** ;72
8061; Q1MBH8_RHIL3 Putative mannitol transmembrane permease component of ABC ;72
8063; ****** No hits found ****** ;72
8065; Q1M511_RHIL3 Putative glutathionylspermidine synthetase OS=Rhizobium ;72
8066; Q1M511_RHIL3 Putative glutathionylspermidine synthetase OS=Rhizobium ;72
8067; LEPA_RHIL3 Elongation factor 4 OS=Rhizobium leguminosarum bv. viciae (strain ;72
8068; Q1MCG6_RHIL3 Putative RND family transmembrane transporter OS=Rhizobium ;72
8069; Q1MD99_RHIL3 Putative glycine oxidase OS=Rhizobium leguminosarum bv. viciae ;72
8070; Q1MN42_RHIL3 Putative oxidoreductase OS=Rhizobium leguminosarum bv. viciae ;72
8071; Q1MGM0_RHIL3 3-oxoacyl-[acyl-carrier-protein] synthase 2 OS=Rhizobium ;72
8072; RS6_RHIL3 30S ribosomal protein S6 OS=Rhizobium leguminosarum bv. viciae ;72
8073; Q1M9F4_RHIL3 Putative ATP-binding component of ABC transporter OS=Rhizobium ;72
7926; Q1M6H8_RHIL3 Putative GntR family transcriptional regulator OS=Rhizobium ;71
7982; Q1MGZ8_RHIL3 Putative two-component response regulator transcriptional ;71
7999; ****** No hits found ****** ;71
8000; ****** No hits found ****** ;71
8009; Q1MK13_RHIL3 Putative transcriptional regulator OS=Rhizobium leguminosarum bv. ;71
8045; Q1M490_RHIL3 Putative transposase for insertion element family protein ;71
8074; Q1M913_RHIL3 Putative transposase OS=Rhizobium leguminosarum bv. viciae (strain ;71
8076; Q1M3Q2_RHIL3 Putative LysR family transcriptional regulator OS=Rhizobium ;71
8078; LEXA_RHIL3 LexA repressor OS=Rhizobium leguminosarum bv. viciae (strain 3841) ;71
8079; ****** No hits found ****** ;71
8080; Q1MC73_RHIL3 Putative OmpA family peptidoglycan-associated lipoprotein ;71
8081; ****** No hits found ****** ;71
8082; ****** No hits found ****** ;71
8084; Q1M451_RHIL3 Putative hydantoin utilization protein b OS=Rhizobium leguminosarum ;71
8085; Q1MBZ5_RHIL3 Putative esterase/hydrolase OS=Rhizobium leguminosarum bv. viciae ;71
8086; ****** No hits found ****** ;71
8087; Q1MEX7_RHIL3 Putative methyltransferase OS=Rhizobium leguminosarum bv. viciae ;71
8089; ****** No hits found ****** ;71
8090; Q1MHW0_RHIL3 Putative short-chain dehydrogenase/oxidoreductase OS=Rhizobium ;71
8091; ****** No hits found ****** ;71
8093; Q1M8Z5_RHIL3 Putative NAD-dependent epimerase/dehydratase OS=Rhizobium ;71
8094; Q1MLY5_RHIL3 Putative MarR family transcriptional regulator OS=Rhizobium ;71
8097; Q1MCG5_RHIL3 Putative exported nodulation like protein OS=Rhizobium ;71
7888; ****** No hits found ****** ;70
8075; Q1M3Q1_RHIL3 Putative ArdC antirestriction protein OS=Rhizobium leguminosarum bv. ;70
8077; ****** No hits found ****** ;70
8095; Q1MEE2_RHIL3 Putative short-chain dehydrogenase/oxidoreductase OS=Rhizobium ;70
8098; TYSY_RHIL3 Thymidylate synthase OS=Rhizobium leguminosarum bv. viciae (strain ;70
8099; Q1M815_RHIL3 Putative succinate-semialdehyde dehydrogenase [NADP+] OS=Rhizobium ;70
8100; ASSY1_RHIL3 Argininosuccinate synthase 1 OS=Rhizobium leguminosarum bv. viciae ;70
8101; Q1MHK2_RHIL3 Methionine aminopeptidase OS=Rhizobium leguminosarum bv. viciae ;70
8102; Q1MGY0_RHIL3 Putative short-chain dehydrogenase/reductase OS=Rhizobium ;70
8106; Q1M9P2_RHIL3 Putative transposase protein OS=Rhizobium leguminosarum bv. viciae ;70
8107; Q1MEE7_RHIL3 Putative ATP-binding component of ABC transporter OS=Rhizobium ;70
8108; Q1M6Q6_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;70
8109; Q1MI96_RHIL3 Putative two component sensor histidine kinase transcriptional ;70
8110; ****** No hits found ****** ;70
8111; Q1MFP9_RHIL3 Putative maleylacetoacetate isomerase OS=Rhizobium leguminosarum ;70
8112; Q1MBC7_RHIL3 Putative acetaldehyde dehydrogenase OS=Rhizobium leguminosarum bv. ;70
8115; GLYA_RHIL3 Serine hydroxymethyltransferase OS=Rhizobium leguminosarum bv. ;70
8117; Q1MIR1_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;70
8118; Q1M427_RHIL3 Putative transposase-related protein OS=Rhizobium leguminosarum bv. ;70
8119; Q1ML81_RHIL3 Putative dipeptide binding component of ABC transporter ;70
8120; ****** No hits found ****** ;70
8122; Q1MD57_RHIL3 Putative glycosyltransferase OS=Rhizobium leguminosarum bv. viciae ;70
8123; Q1M5M9_RHIL3 Putative AraC family transcriptional regulator OS=Rhizobium ;70
8124; Q1M5F9_RHIL3 Putative LysR family transcriptional regulator OS=Rhizobium ;70
8125; ****** No hits found ****** ;70
8126; Q1MMF0_RHIL3 Putative LysR family transcriptional regulator OS=Rhizobium ;70
8127; Q1M997_RHIL3 Putative conjugal transfer protein TraA OS=Rhizobium leguminosarum ;70
8039; Q1M8W6_RHIL3 5-aminolevulinate synthase OS=Rhizobium leguminosarum bv. viciae ;69
8103; Q1M3M8_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;69
8114; ****** No hits found ****** ;69
8121; Q1MD37_RHIL3 Putative glycosyl transferase OS=Rhizobium leguminosarum bv. viciae ;69
8128; Q1M9K5_RHIL3 Replication protein RepA OS=Rhizobium leguminosarum bv. viciae ;69
8129; Q1M9F7_RHIL3 Putative exported solute-binding protein OS=Rhizobium leguminosarum ;69
8130; Q1MGL6_RHIL3 1,4-alpha-glucan branching enzyme OS=Rhizobium leguminosarum bv. ;69
8131; ****** No hits found ****** ;69
8132; ****** No hits found ****** ;69
8133; Q1M4G2_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;69
8134; Q1MD90_RHIL3 Putative two-component sensor histidine kinase transcriptional ;69
8135; Q1M7W4_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;69
8136; Q1MGW4_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;69
8137; Q1ME71_RHIL3 Putative OmpA family outer membrane protein OS=Rhizobium ;69
8138; Q1MD87_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;69
8139; Q1MJ86_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;69
8140; ****** No hits found ****** ;69
8141; Q1MN92_RHIL3 Putative ATP-binding component of Type I protein secretion system ;69
8142; ****** No hits found ****** ;69
8143; Q1MH40_RHIL3 Putative transmembrane DNA uptake competence-related protein ;69
8144; Q1MGR2_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;69
8145; Q1M807_RHIL3 Putative acyl-CoA dehydrogenase OS=Rhizobium leguminosarum bv. viciae ;69
8147; Q1MF06_RHIL3 Putative riboflavin biosynthesis protein OS=Rhizobium leguminosarum ;69
8149; Q1MJY6_RHIL3 Putative TetR family transcriptional regulator OS=Rhizobium ;69
8150; ****** No hits found ****** ;69
8151; ****** No hits found ****** ;69
8153; Q1M9A9_RHIL3 Putative ArdC antirestriction protein OS=Rhizobium leguminosarum ;69
8154; Q1MJE5_RHIL3 Utative AraC family transcriptional regulator OS=Rhizobium ;69
8155; Q1MCA2_RHIL3 Putative phage-related protein OS=Rhizobium leguminosarum bv. ;69
8156; Q1MCA1_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;69
8157; Q1M6H3_RHIL3 Putative permease component of ABC transporter OS=Rhizobium ;69
8158; Q1M8I7_RHIL3 Putative acyl-CoA dehydrogenase OS=Rhizobium leguminosarum bv. viciae ;69
8159; Q1M7A4_RHIL3 Putative sulfonate monooxygenase OS=Rhizobium leguminosarum bv. ;69
8160; Q1M7T5_RHIL3 Probable TraG coupling protein OS=Rhizobium leguminosarum bv. viciae ;69
8162; ****** No hits found ****** ;69
8163; Q1MH03_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;69
8164; Q1MN01_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;69
8165; Q1MB00_RHIL3 Putative FMN reductase OS=Rhizobium leguminosarum bv. viciae ;69
